customerID,gender,SeniorCitizen,Partner,Dependents,Day,year,month,dob,age,,,
3520-FJGCV,Male,,Yes,Yes,16,1984,6,1984-06-16,41,,,
6563-VRERX,Male,,Yes,Yes,4,1982,11,1982-11-04,42,,,
0259-GBZSH,Male,,No,No,18,2002,9,2002-09-18,22,,,
6122-EFVKN,Male,,No,Yes,28,2005,9,2005-09-28,19,,,
2805-EDJPQ,Female,,Yes,Yes,14,2012,10,2012-10-14,12,,,
6862-CQUMB,Male,,No,No,26,1999,2,1999-02-26,26,,,
7156-MXBJE,Female,,No,No,27,1997,4,1997-04-27,28,,,
6158-HDPXZ,Male,,No,No,30,1994,3,1994-03-30,31,,,
9601-BRXPO,Female,,Yes,No,2,1990,10,1990-10-02,34,,,
2863-IMQDR,Female,,No,No,22,1990,12,1990-12-22,34,,,
5686-CMAWK,Male,,No,No,23,1994,10,1994-10-23,30,,,
5651-CRHKQ,Female,,Yes,No,9,2007,2,2007-02-09,18,,,
6905-NIQIN,Male,,No,No,1,2011,8,2011-08-01,14,,,
8204-YJCLA,Male,,Yes,Yes,28,1999,9,1999-09-28,25,,,
5167-ZFFMM,Male,,No,No,22,2009,9,2009-09-22,15,,,
6583-SZVGP,Male,,No,No,19,1999,12,1999-12-19,25,,,
4895-TMWIR,Male,,Yes,No,23,1981,11,1981-11-23,43,,,
0533-BNWKF,Female,,Yes,No,15,1994,4,1994-04-15,31,,,
1708-PBBOA,Female,,No,No,4,1982,11,1982-11-04,42,,,
8782-LKFPK,Male,,No,No,14,1992,1,1992-01-14,33,,,
5522-JBWMO,Male,,No,Yes,3,2009,11,2009-11-03,15,,,
3597-MVHJT,Female,,No,No,2,2007,4,2007-04-02,18,,,
9774-NRNAU,Male,,Yes,No,10,2011,12,2011-12-10,13,,,
0224-RLWWD,Female,,No,No,22,2002,11,2002-11-22,22,,,
9967-ATRFS,Female,,No,No,22,1996,9,1996-09-22,28,,,
3951-NJCVI,Female,,Yes,No,7,1994,6,1994-06-07,31,,,
2977-CEBSX,Female,,No,No,25,1989,12,1989-12-25,35,,,
0177-PXBAT,Male,,Yes,No,15,2008,1,2008-01-15,17,,,
6599-CEBNN,Female,,No,No,9,1993,4,1993-04-09,32,,,
2519-ERQOJ,Male,,No,No,2,2000,9,2000-09-02,25,,,
5876-QMYLD,Female,,Yes,Yes,26,1984,10,1984-10-26,40,,,
2277-AXSDC,Female,,No,No,7,1983,5,1983-05-07,42,,,
9442-JTWDL,Female,,No,No,24,2005,10,2005-10-24,19,,,
0979-PHULV,Male,,Yes,Yes,19,1998,2,1998-02-19,27,,,
3067-SVMTC,Female,,Yes,No,23,1985,9,1985-09-23,39,,,
5495-GPSRW,Male,,No,No,27,1996,2,1996-02-27,29,,,
7606-BPHHN,Male,,No,No,10,1980,10,1980-10-10,44,,,
4742-DRORA,Male,,Yes,Yes,1,1980,4,1980-04-01,45,,,
0111-KLBQG,Male,,Yes,Yes,23,1987,6,1987-06-23,38,,,
4800-VHZKI,Female,,No,No,28,2002,10,2002-10-28,22,,,
7989-CHGTL,Male,,No,No,18,1984,3,1984-03-18,41,,,
0334-GDDSO,Male,,No,No,22,1986,4,1986-04-22,39,,,
4163-NCJAK,Female,,Yes,No,5,2000,4,2000-04-05,25,,,
5233-AOZUF,Female,,Yes,No,22,1986,4,1986-04-22,39,,,
5973-EJGDP,Male,,No,No,8,1985,1,1985-01-08,40,,,
1996-DBMUS,Female,,Yes,No,22,1983,7,1983-07-22,42,,,
7916-VCCPB,Female,,Yes,Yes,3,1983,9,1983-09-03,42,,,
4686-GEFRM,Male,,Yes,No,4,1997,5,1997-05-04,28,,,
5249-QYHEX,Female,,Yes,Yes,3,1995,10,1995-10-03,29,,,
0578-SKVMF,Female,,Yes,Yes,12,2012,12,2012-12-12,12,,,
5564-NEMQO,Female,,No,No,6,1996,1,1996-01-06,29,,,
2233-FAGXV,Female,,Yes,Yes,27,1982,2,1982-02-27,43,,,
5605-IYGFG,Female,,No,No,13,1982,9,1982-09-13,43,,,
7663-ZTEGJ,Male,,No,Yes,15,1996,7,1996-07-15,29,,,
3935-TBRZZ,Male,,Yes,Yes,1,1991,8,1991-08-01,34,,,
8111-BKVDS,Female,,No,No,7,1991,12,1991-12-07,33,,,
2055-SIFSS,Female,,Yes,No,22,1988,11,1988-11-22,36,,,
2806-MLNTI,Male,,Yes,No,18,1989,10,1989-10-18,35,,,
8734-DKSTZ,Female,,Yes,Yes,12,2005,1,2005-01-12,20,,,
4360-PNRQB,Male,,No,No,3,1983,7,1983-07-03,42,,,
6152-ONASV,Female,,Yes,No,28,1986,7,1986-07-28,39,,,
9063-ZGTUY,Female,,Yes,Yes,28,1980,11,1980-11-28,44,,,
7781-HVGMK,Female,,Yes,Yes,11,1996,8,1996-08-11,29,,,
2181-UAESM,Male,,No,No,15,1994,4,1994-04-15,31,,,
2957-LOLHO,Male,,No,No,23,1996,12,1996-12-23,28,,,
6048-NJXHX,Male,,Yes,No,14,2005,7,2005-07-14,20,,,
2320-SLKMB,Female,,No,No,16,2007,7,2007-07-16,18,,,
4980-URKXC,Male,,Yes,No,9,1995,2,1995-02-09,30,,,
4376-KFVRS,Male,,Yes,Yes,6,2010,4,2010-04-06,15,,,
5886-VLQVU,Male,,Yes,No,22,2012,10,2012-10-22,12,,,
3577-AMVUX,Male,,No,No,19,1993,6,1993-06-19,32,,,
0771-WLCLA,Female,,Yes,Yes,14,2004,11,2004-11-14,20,,,
5628-RKIFK,Female,,No,No,24,1999,8,1999-08-24,26,,,
0206-TBWLC,Female,,Yes,No,6,1997,12,1997-12-06,27,,,
2937-FTHUR,Female,,No,Yes,8,1999,5,1999-05-08,26,,,
1910-FMXJM,Female,,Yes,No,14,2001,4,2001-04-14,24,,,
7752-XUSCI,Female,,No,No,23,2012,6,2012-06-23,13,,,
4110-PFEUZ,Female,,No,No,11,1987,6,1987-06-11,38,,,
0732-OCQOC,Female,,Yes,Yes,29,2001,12,2001-12-29,23,,,
5168-MSWXT,Male,,Yes,Yes,19,1999,5,1999-05-19,26,,,
1090-ESELR,Male,,Yes,Yes,29,1993,8,1993-08-29,32,,,
8592-PLTMQ,Female,,No,No,15,1980,11,1980-11-15,44,,,
5760-WRAHC,Female,,No,No,15,1980,7,1980-07-15,45,,,
8847-GEOOQ,Male,,Yes,No,7,2010,9,2010-09-07,15,,,
0256-LTHVJ,Female,,Yes,Yes,17,1991,7,1991-07-17,34,,,
4785-FCIFB,Female,,Yes,No,3,1992,10,1992-10-03,32,,,
8313-NDOIA,Female,,No,No,24,1999,3,1999-03-24,26,,,
5149-CUZUJ,Male,,Yes,Yes,9,1982,2,1982-02-09,43,,,
0942-KOWSM,Female,,Yes,Yes,21,1984,4,1984-04-21,41,,,
4237-CLSMM,Male,,Yes,No,12,1987,4,1987-04-12,38,,,
1452-VOQCH,Male,,No,No,20,2000,12,2000-12-20,24,,,
4719-UMSIY,Male,,No,Yes,22,2011,7,2011-07-22,14,,,
6614-VBEGU,Female,,Yes,No,5,1982,1,1982-01-05,43,,,
0880-TKATG,Male,,Yes,Yes,3,2005,10,2005-10-03,19,,,
3811-VBYBZ,Male,,No,No,8,2009,1,2009-01-08,16,,,
1480-BKXGA,Male,,Yes,No,2,1991,5,1991-05-02,34,,,
2996-XAUVF,Male,,No,No,6,1987,11,1987-11-06,37,,,
9076-AXYIK,Male,,Yes,No,24,2002,4,2002-04-24,23,,,
5968-XQIVE,Male,,Yes,Yes,15,1985,7,1985-07-15,40,,,
8896-RAZCR,Female,,No,Yes,21,2002,4,2002-04-21,23,,,
4640-UHDOS,Female,,Yes,Yes,27,1984,6,1984-06-27,41,,,
4933-IKULF,Female,,No,No,2,1983,12,1983-12-02,41,,,
3583-EKAPL,Male,,No,No,18,2000,6,2000-06-18,25,,,
1304-BCCFO,Male,,Yes,No,16,2007,12,2007-12-16,17,,,
4104-PVRPS,Male,,Yes,No,7,1981,12,1981-12-07,43,,,
9399-APLBT,Female,,Yes,Yes,28,2005,12,2005-12-28,19,,,
2359-KMGLI,Male,,No,No,2,2001,7,2001-07-02,24,,,
3780-DDGSE,Male,,Yes,Yes,14,1981,11,1981-11-14,43,,,
4431-EDMIQ,Female,,Yes,Yes,29,1988,5,1988-05-29,37,,,
0306-JAELE,Male,,No,No,3,2006,8,2006-08-03,19,,,
6227-HWPWX,Female,,No,Yes,6,2005,6,2005-06-06,20,,,
0486-LGCCH,Male,,Yes,Yes,9,2005,8,2005-08-09,20,,,
0447-BEMNG,Female,,Yes,No,26,1995,5,1995-05-26,30,,,
4612-SSVHJ,Female,,No,No,7,1987,5,1987-05-07,38,,,
5168-MQQCA,Female,,Yes,No,20,1980,10,1980-10-20,44,,,
5949-XIKAE,Female,,Yes,Yes,19,1992,9,1992-09-19,32,,,
7971-HLVXI,Male,,Yes,Yes,2,1995,2,1995-02-02,30,,,
9094-AZPHK,Female,,No,No,27,1990,1,1990-01-27,35,,,
3649-JPUGY,Male,,No,No,28,1980,2,1980-02-28,45,,,
4472-LVYGI,Female,,Yes,Yes,8,1981,1,1981-01-08,44,,,
8372-JUXUI,Male,,No,Yes,6,1989,11,1989-11-06,35,,,
3552-CTCYF,Male,,Yes,Yes,4,1993,8,1993-08-04,32,,,
6778-YSNIH,Female,,No,No,17,2008,2,2008-02-17,17,,,
0388-EOPEX,Female,,Yes,No,3,1984,5,1984-05-03,41,,,
5756-OZRIO,Male,,Yes,No,30,1991,2,1991-03-02,34,,,
6579-JPICP,Male,,No,No,24,1984,6,1984-06-24,41,,,
8205-OTCHB,Male,,No,No,5,2012,9,2012-09-05,13,,,
4134-BSXLX,Male,,Yes,No,14,2011,9,2011-09-14,14,,,
0505-SPOOW,Female,,Yes,No,1,2002,9,2002-09-01,23,,,
6235-VDHOM,Female,,No,No,8,2004,9,2004-09-08,21,,,
7783-YKGDV,Female,,No,No,17,1986,11,1986-11-17,38,,,
4374-YMUSQ,Male,,No,No,24,2010,7,2010-07-24,15,,,
4513-CXYIX,Female,,Yes,No,8,1985,9,1985-09-08,40,,,
3957-HHLMR,Female,,Yes,Yes,19,1993,10,1993-10-19,31,,,
7803-XOCCZ,Female,,Yes,Yes,23,1992,4,1992-04-23,33,,,
5736-YEJAX,Male,,No,Yes,26,1980,11,1980-11-26,44,,,
5609-CEBID,Female,,No,No,9,1984,10,1984-10-09,40,,,
8981-FJGLA,Male,,No,Yes,30,2003,8,2003-08-30,22,,,
7218-HKQFK,Male,,Yes,No,22,2000,7,2000-07-22,25,,,
4636-QRJKY,Female,,Yes,Yes,1,2001,5,2001-05-01,24,,,
1135-LMECX,Female,,No,No,1,2005,4,2005-04-01,20,,,
4332-MUOEZ,Male,,Yes,Yes,19,1983,4,1983-04-19,42,,,
8535-SFUTN,Male,,No,No,24,2006,4,2006-04-24,19,,,
5956-VKDTT,Female,,Yes,No,28,1980,3,1980-03-28,45,,,
8677-HDZEE,Female,,No,No,20,1989,8,1989-08-20,36,,,
2475-MROZF,Male,,No,No,3,2009,11,2009-11-03,15,,,
9412-GHEEC,Male,,No,No,30,1990,10,1990-10-30,34,,,
3482-ABPKK,Female,,No,No,27,2006,2,2006-02-27,19,,,
6705-LXORM,Female,,Yes,No,25,2001,4,2001-04-25,24,,,
0257-ZESQC,Female,,Yes,No,13,1982,12,1982-12-13,42,,,
7531-GQHME,Male,,No,No,23,1996,6,1996-06-23,29,,,
5174-ITUMV,Male,,Yes,Yes,10,1981,4,1981-04-10,44,,,
4109-CYRBD,Male,,Yes,No,12,1983,1,1983-01-12,42,,,
0913-XWSCN,Male,,Yes,Yes,10,2006,5,2006-05-10,19,,,
6825-UYPFK,Female,,No,No,25,2005,5,2005-05-25,20,,,
8397-MVTAZ,Male,,Yes,No,19,1988,1,1988-01-19,37,,,
0750-EBAIU,Male,,No,No,21,1994,10,1994-10-21,30,,,
8606-CIQUL,Male,,Yes,Yes,12,1984,10,1984-10-12,40,,,
3571-DPYUH,Male,,Yes,Yes,4,1981,2,1981-02-04,44,,,
7601-GNDYK,Male,,Yes,Yes,30,1991,11,1991-11-30,33,,,
0356-OBMAC,Female,,No,No,7,2005,4,2005-04-07,20,,,
8067-NIOYM,Female,,Yes,Yes,11,2011,3,2011-03-11,14,,,
1403-GYAFU,Male,,Yes,Yes,19,1985,8,1985-08-19,40,,,
4234-XTNEA,Male,,No,No,12,2001,4,2001-04-12,24,,,
1297-VQDRP,Male,,Yes,Yes,5,1996,5,1996-05-05,29,,,
9282-IZGQK,Female,,No,No,24,1994,6,1994-06-24,31,,,
5348-CAGXB,Male,,No,No,7,1993,11,1993-11-07,31,,,
0621-HJWXJ,Female,,Yes,No,22,1995,1,1995-01-22,30,,,
5844-QVTAT,Female,,Yes,Yes,3,1993,1,1993-01-03,32,,,
8905-IAZPF,Female,,Yes,No,14,2007,4,2007-04-14,18,,,
5394-MEITZ,Female,,Yes,Yes,30,2012,5,2012-05-30,13,,,
6859-QNXIQ,Female,,Yes,Yes,10,2008,4,2008-04-10,17,,,
2782-LFZVW,Female,,No,No,22,1994,2,1994-02-22,31,,,
2866-IKBTM,Female,,No,No,19,1987,1,1987-01-19,38,,,
1342-JPNKI,Male,,No,No,26,1994,2,1994-02-26,31,,,
2817-NTQDO,Male,,No,No,19,1984,7,1984-07-19,41,,,
7129-AZJDE,Male,,Yes,Yes,27,1988,4,1988-04-27,37,,,
6986-IJDHX,Male,,Yes,Yes,7,2000,9,2000-09-07,25,,,
2560-PPCHE,Female,,No,No,15,1995,8,1995-08-15,30,,,
4676-MQUEA,Male,,Yes,No,9,1985,1,1985-01-09,40,,,
8138-EALND,Male,,No,No,23,1994,3,1994-03-23,31,,,
3580-HYCSP,Male,,Yes,Yes,14,1986,10,1986-10-14,38,,,
1352-HNSAW,Female,,Yes,Yes,1,1981,5,1981-05-01,44,,,
2075-PUEPR,Male,,Yes,Yes,8,1983,10,1983-10-08,41,,,
1982-FEBTD,Female,,Yes,Yes,4,1997,4,1997-04-04,28,,,
5301-GAUUY,Male,,No,No,24,1999,9,1999-09-24,25,,,
5791-KAJFD,Female,,Yes,Yes,24,1988,9,1988-09-24,36,,,
2654-VBVPB,Female,,No,No,10,2010,4,2010-04-10,15,,,
1154-HYWWO,Male,,No,No,8,2002,4,2002-04-08,23,,,
2501-XWWTZ,Male,,No,No,22,2007,2,2007-02-22,18,,,
3716-UVSPD,Male,,No,No,23,2009,12,2009-12-23,15,,,
6815-ABQFQ,Male,,Yes,No,7,1998,2,1998-02-07,27,,,
7343-EOBEU,Male,,Yes,No,12,2003,7,2003-07-12,22,,,
3701-SFMUH,Male,,Yes,Yes,24,2000,6,2000-06-24,25,,,
6103-LIANB,Male,,Yes,Yes,12,2002,6,2002-06-12,23,,,
7319-VENRZ,Male,,No,No,22,1990,10,1990-10-22,34,,,
5846-NEQVZ,Male,,Yes,Yes,18,1996,8,1996-08-18,29,,,
6967-QIQRV,Male,,Yes,Yes,4,1982,3,1982-03-04,43,,,
5781-RFZRP,Male,,Yes,No,21,1997,5,1997-05-21,28,,,
0939-YAPAF,Female,,No,No,29,1988,5,1988-05-29,37,,,
0308-IVGOK,Female,,No,No,16,2012,8,2012-08-16,13,,,
7293-LSCDV,Female,,Yes,Yes,18,1996,10,1996-10-18,28,,,
7025-WCBNE,Male,,No,No,27,1992,11,1992-11-27,32,,,
5756-JYOJT,Female,,No,No,24,1993,7,1993-07-24,32,,,
4710-FDUIZ,Male,,Yes,No,26,1997,5,1997-05-26,28,,,
6030-REHUX,Female,,Yes,No,24,2002,8,2002-08-24,23,,,
9548-LIGTA,Male,,Yes,No,16,1980,7,1980-07-16,45,,,
5150-LJNSR,Male,,Yes,Yes,1,2009,9,2009-09-01,16,,,
8270-RKSAP,Male,,No,No,14,2007,1,2007-01-14,18,,,
6522-YRBXD,Male,,Yes,No,1,1986,12,1986-12-01,38,,,
2640-LYMOV,Male,,No,No,7,2006,9,2006-09-07,19,,,
1218-VKFPE,Female,,Yes,Yes,3,1991,8,1991-08-03,34,,,
3627-FHKBK,Female,,No,No,19,1991,2,1991-02-19,34,,,
2865-TCHJW,Female,,No,No,14,1987,2,1987-02-14,38,,,
1423-BMPBQ,Female,,Yes,Yes,29,1988,10,1988-10-29,36,,,
2393-DIVAI,Female,,No,No,28,2008,6,2008-06-28,17,,,
5192-EBGOV,Female,,No,No,10,1993,8,1993-08-10,32,,,
4568-KNYWR,Male,,No,No,19,1992,11,1992-11-19,32,,,
8752-IMQOS,Male,,Yes,Yes,26,2000,11,2000-11-26,24,,,
0742-LAFQK,Male,,Yes,No,20,2001,5,2001-05-20,24,,,
0795-LAFGP,Male,,Yes,Yes,16,1996,9,1996-09-16,29,,,
0619-OLYUR,Male,,Yes,No,8,2010,5,2010-05-08,15,,,
5512-IDZEI,Male,,Yes,Yes,3,1985,10,1985-10-03,39,,,
0459-SPZHJ,Male,,Yes,Yes,28,1995,8,1995-08-28,30,,,
0215-BQKGS,Male,,No,No,7,2012,1,2012-01-07,13,,,
9244-ZVAPM,Male,,No,No,18,1997,11,1997-11-18,27,,,
0719-SYFRB,Female,,No,No,2,2003,4,2003-04-02,22,,,
8208-EUMTE,Male,,No,No,9,1980,5,1980-05-09,45,,,
5172-MIGPM,Male,,No,No,11,1980,2,1980-02-11,45,,,
1710-RCXUS,Male,,Yes,No,14,2003,1,2003-01-14,22,,,
0374-FIUCA,Male,,Yes,No,16,2003,9,2003-09-16,22,,,
5839-SUYVZ,Male,,No,No,15,2008,6,2008-06-15,17,,,
5173-ZXXXL,Male,,No,No,15,2000,7,2000-07-15,25,,,
1096-ADRUX,Female,,Yes,Yes,11,1986,4,1986-04-11,39,,,
2001-MCUUW,Male,,No,No,2,1989,11,1989-11-02,35,,,
2731-GJRDG,Female,,No,No,4,1991,3,1991-03-04,34,,,
4723-BEGSG,Male,,Yes,No,23,1998,9,1998-09-23,26,,,
6516-NKQBO,Male,,Yes,Yes,4,1996,4,1996-04-04,29,,,
8672-OAUPW,Male,,No,Yes,16,1991,4,1991-04-16,34,,,
8207-DMRVL,Male,,Yes,Yes,8,1989,1,1989-01-08,36,,,
3419-SNJJD,Female,,Yes,No,10,2000,4,2000-04-10,25,,,
6543-CPZMK,Male,,Yes,Yes,13,1989,10,1989-10-13,35,,,
4765-OXPPD,Female,,Yes,Yes,4,1994,2,1994-02-04,31,,,
2804-ETQDK,Male,,No,Yes,25,2003,2,2003-02-25,22,,,
6689-VRRTK,Female,,No,No,19,2008,9,2008-09-19,16,,,
7138-GIRSH,Male,,No,No,17,2001,4,2001-04-17,24,,,
9396-ZSFLL,Female,,No,No,8,1983,8,1983-08-08,42,,,
6464-KEXXH,Male,,No,No,6,1996,4,1996-04-06,29,,,
7134-MJPDY,Female,,No,No,22,1981,8,1981-08-22,44,,,
5240-CAOYT,Female,,No,No,15,1993,7,1993-07-15,32,,,
4059-IIEBK,Female,,No,No,9,1984,2,1984-02-09,41,,,
4881-JVQOD,Male,,Yes,Yes,2,1994,11,1994-11-02,30,,,
0516-UXRMT,Female,,No,No,17,2012,3,2012-03-17,13,,,
4851-BQDNX,Male,,Yes,Yes,3,1983,9,1983-09-03,42,,,
5148-HKFIR,Female,,No,No,15,1999,9,1999-09-15,26,,,
1009-IRMNA,Female,,No,No,23,1989,4,1989-04-23,36,,,
3003-CMDUU,Female,,Yes,No,19,2010,5,2010-05-19,15,,,
5016-IBERQ,Male,,Yes,No,4,1990,10,1990-10-04,34,,,
6797-UCJHZ,Female,,Yes,No,3,2012,4,2012-04-03,13,,,
2469-DTSGX,Female,,No,No,19,1993,10,1993-10-19,31,,,
4554-YGZIH,Male,,Yes,No,8,2001,4,2001-04-08,24,,,
5099-BAILX,Male,,Yes,Yes,20,2002,6,2002-06-20,23,,,
9931-KGHOA,Female,,Yes,No,20,1980,2,1980-02-20,45,,,
1775-KWJKQ,Male,,Yes,Yes,5,2006,8,2006-08-05,19,,,
7665-VIGUD,Male,,No,No,16,1984,9,1984-09-16,41,,,
9411-TPQQV,Female,,No,No,3,2005,12,2005-12-03,19,,,
7207-RMRDB,Female,,Yes,Yes,8,1990,1,1990-01-08,35,,,
7954-MLBUN,Male,,No,No,21,1985,12,1985-12-21,39,,,
2077-DDHJK,Female,,Yes,No,23,1998,9,1998-09-23,26,,,
4913-EHYUI,Male,,Yes,Yes,6,2003,6,2003-06-06,22,,,
0195-IESCP,Male,,Yes,No,15,1994,4,1994-04-15,31,,,
9574-BOSMD,Male,,Yes,Yes,25,1983,2,1983-02-25,42,,,
4580-TMHJU,Female,,Yes,Yes,1,1995,7,1995-07-01,30,,,
0970-ETWGE,Male,,No,No,20,1993,4,1993-04-20,32,,,
4908-XAXAY,Female,,No,No,19,2002,9,2002-09-19,22,,,
8404-VLQFB,Female,,Yes,Yes,13,2012,11,2012-11-13,12,,,
1626-ERCMM,Male,,Yes,No,18,1995,1,1995-01-18,30,,,
0887-HJGAR,Male,,No,No,1,2004,7,2004-07-01,21,,,
2391-IPLOP,Male,,Yes,Yes,14,1981,3,1981-03-14,44,,,
5644-PDMZC,Female,,No,No,24,2004,5,2004-05-24,21,,,
3509-GWQGF,Male,,No,No,23,2001,7,2001-07-23,24,,,
9576-ANLXO,Female,,No,No,3,2012,6,2012-06-03,13,,,
2024-BASKD,Female,,No,No,18,1986,9,1986-09-18,38,,,
5845-BZZIB,Male,,Yes,Yes,30,2011,5,2011-05-30,14,,,
1140-UKVZG,Female,,No,No,12,1985,7,1985-07-12,40,,,
4160-AMJTL,Female,,No,No,11,1986,10,1986-10-11,38,,,
5183-SNMJQ,Male,,No,No,4,2009,10,2009-10-04,15,,,
8100-PNJMH,Male,,Yes,Yes,4,1986,11,1986-11-04,38,,,
7838-LAZFO,Male,,Yes,No,15,2011,11,2011-11-15,13,,,
4464-JCOLN,Male,,Yes,Yes,25,1997,11,1997-11-25,27,,,
2085-JVGAD,Male,,Yes,No,20,1982,2,1982-02-20,43,,,
5650-VDUDS,Female,,No,No,19,1995,5,1995-05-19,30,,,
8095-WANWK,Female,,No,No,7,1997,7,1997-07-07,28,,,
3030-ZKIWL,Male,,No,No,2,1987,5,1987-05-02,38,,,
9565-FLVCG,Male,,Yes,Yes,21,1997,4,1997-04-21,28,,,
8755-OGKNA,Female,,Yes,Yes,25,2007,10,2007-10-25,17,,,
2800-VEQXM,Female,,No,No,15,1998,1,1998-01-15,27,,,
7538-GWHML,Female,,No,No,3,2005,1,2005-01-03,20,,,
5533-RJFTJ,Male,,No,No,28,2003,9,2003-09-28,21,,,
3859-CVCET,Female,,No,No,13,2012,4,2012-04-13,13,,,
0214-JHPFW,Female,,Yes,No,27,2004,12,2004-12-27,20,,,
5642-MHDQT,Female,,Yes,Yes,30,1999,1,1999-01-30,26,,,
3088-FVYWK,Male,,Yes,Yes,26,1985,9,1985-09-26,39,,,
3276-HDUEG,Female,,No,No,26,1984,12,1984-12-26,40,,,
9092-GDZKO,Male,,No,No,6,1992,7,1992-07-06,33,,,
0823-HSCDJ,Male,,No,No,14,1994,11,1994-11-14,30,,,
3729-OWRVL,Male,,No,No,21,2005,3,2005-03-21,20,,,
2324-AALNO,Female,,No,No,30,1985,9,1985-09-30,39,,,
0822-GAVAP,Female,,No,No,4,2011,3,2011-03-04,14,,,
5760-IFJOZ,Male,,No,No,27,1982,11,1982-11-27,42,,,
2826-UWHIS,Male,,Yes,No,21,2007,8,2007-08-21,18,,,
1448-PWKYE,Male,,Yes,Yes,6,1992,6,1992-06-06,33,,,
7501-IWUNG,Female,,Yes,Yes,1,1985,2,1985-02-01,40,,,
4957-TREIR,Male,,No,No,5,1998,6,1998-06-05,27,,,
7251-LJBQN,Female,,No,No,27,2000,12,2000-12-27,24,,,
8040-MNRTF,Female,,No,No,5,1989,12,1989-12-05,35,,,
1536-HBSWP,Female,,No,No,11,2000,12,2000-12-11,24,,,
5313-FPXWG,Male,,No,No,20,1985,7,1985-07-20,40,,,
0067-DKWBL,Male,,No,No,14,2007,10,2007-10-14,17,,,
0946-FKYTX,Male,,No,No,17,1985,4,1985-04-17,40,,,
5076-YVXCM,Male,,No,No,22,1982,5,1982-05-22,43,,,
8262-COGGB,Male,,No,No,2,2001,9,2001-09-02,24,,,
6663-JOCQO,Male,,Yes,Yes,3,2004,10,2004-10-03,20,,,
9620-QJREV,Male,,No,Yes,13,2003,12,2003-12-13,21,,,
2276-YDAVZ,Female,,No,No,26,2001,1,2001-01-26,24,,,
2682-KEVRP,Female,,No,No,14,1986,6,1986-06-14,39,,,
2480-JZOSN,Female,,Yes,No,28,2008,3,2008-03-28,17,,,
0078-XZMHT,Male,,Yes,No,4,1984,8,1984-08-04,41,,,
5896-NPFWW,Male,,Yes,Yes,13,1980,7,1980-07-13,45,,,
9978-HYCIN,Male,,Yes,Yes,12,2003,6,2003-06-12,22,,,
8338-QIUNR,Male,,Yes,Yes,4,1994,8,1994-08-04,31,,,
1525-LNLOJ,Male,,Yes,Yes,8,2010,5,2010-05-08,15,,,
9450-TRJUU,Male,,No,No,28,2004,11,2004-11-28,20,,,
1766-GKNMI,Male,,No,No,20,2012,5,2012-05-20,13,,,
6942-LBFDP,Female,,No,No,13,1984,1,1984-01-13,41,,,
1456-TWCGB,Male,,No,No,5,2005,8,2005-08-05,20,,,
7133-VBDCG,Female,,No,No,22,2009,10,2009-10-22,15,,,
7596-ZYWBB,Female,,No,No,10,2000,7,2000-07-10,25,,,
8329-UTMVM,Male,,No,No,30,1993,1,1993-01-30,32,,,
3014-WJKSM,Male,,Yes,No,16,1985,4,1985-04-16,40,,,
3347-YJZZE,Male,,Yes,Yes,11,1991,3,1991-03-11,34,,,
1029-QFBEN,Male,,No,No,25,1986,5,1986-05-25,39,,,
7929-DMBCV,Female,,Yes,No,22,2005,3,2005-03-22,20,,,
9661-JALZV,Female,,No,No,4,1985,6,1985-06-04,40,,,
5433-KYGHE,Female,,No,Yes,17,1990,10,1990-10-17,34,,,
4312-KFRXN,Male,,Yes,No,21,1989,6,1989-06-21,36,,,
5575-TPIZQ,Male,,No,No,21,1991,6,1991-06-21,34,,,
0114-IGABW,Female,,Yes,No,23,2003,10,2003-10-23,21,,,
9944-AEXBM,Male,,No,No,19,1984,8,1984-08-19,41,,,
1853-ARAAQ,Female,,No,No,13,1993,2,1993-02-13,32,,,
6952-OMNWB,Male,,Yes,No,2,2007,2,2007-02-02,18,,,
4697-LUPSU,Male,,Yes,Yes,20,1992,9,1992-09-20,32,,,
8434-VGEQQ,Male,,Yes,Yes,29,2006,10,2006-10-29,18,,,
4952-YSOGZ,Female,,Yes,Yes,15,1984,7,1984-07-15,41,,,
1589-AGTLK,Male,,No,No,25,1993,3,1993-03-25,32,,,
5244-IRFIH,Male,,Yes,No,22,1982,5,1982-05-22,43,,,
6549-YMFAW,Male,,Yes,No,20,1989,12,1989-12-20,35,,,
4950-HKQTE,Female,,No,No,29,2012,11,2012-11-29,12,,,
6786-OBWQR,Female,,Yes,Yes,13,2000,5,2000-05-13,25,,,
2684-EIWEO,Female,,No,No,25,2012,7,2012-07-25,13,,,
2753-JMMCV,Male,,No,No,11,1999,1,1999-01-11,26,,,
6439-GTPCA,Female,,No,No,18,1984,9,1984-09-18,40,,,
6621-YOBKI,Male,,No,No,21,1983,10,1983-10-21,41,,,
1216-JWVUX,Male,,Yes,Yes,17,1982,12,1982-12-17,42,,,
7564-GHCVB,Female,,Yes,Yes,9,1980,2,1980-02-09,45,,,
1173-NOEYG,Female,,Yes,No,4,1996,8,1996-08-04,29,,,
7595-EHCDL,Male,,Yes,Yes,6,1990,12,1990-12-06,34,,,
6647-ZEDXT,Female,,No,No,20,1989,10,1989-10-20,35,,,
2521-NPUZR,Male,,Yes,No,8,2002,11,2002-11-08,22,,,
1307-TVUFB,Male,,No,No,5,2007,1,2007-01-05,18,,,
